scenario_id,fx_annual_logret_cny,fx_annual_logret_mxn,cost_multiplier_cny,cost_multiplier_mxn
0,-0.056810059738531066,-0.07427470833021763,0.9447735028513229,0.9284166150286931
1,0.00756558076813375,0.055839320468776765,1.0075942720841624,1.0574277630883162
2,-0.0996645879895785,0.1148322207814089,0.9051409622767939,1.121685226312635
3,0.0008794407309757456,0.044007881953289,1.0008798275523625,1.0449905914230129
4,-0.02407240298539949,-0.07738085076145723,0.9762150263167969,0.9255372948911129
5,0.01666160461582824,0.08044505938184719,1.0168011832739512,1.0837693020511676
6,-0.147976716529886,0.004098953513937555,0.862451195564908,1.0041073657137038
7,-0.15254862905053465,-0.2461653846215368,0.8585171440676904,0.7817929177072441
8,-0.0220482846173846,-0.030478432878796355,0.9781930022360688,0.9699813515469974
9,0.03762661124276587,-0.08374899034963665,1.0383434547148616,0.9196620711804453
10,0.019626931501049334,-0.07765610928498112,1.0198208060312415,0.925282567921348
11,0.06896444657333999,-0.09245063405962559,1.0713981165968278,0.9116942164959136
12,0.010989253033151368,0.22816444471425462,1.0110498566670407,1.2562918990092653
13,0.010197197274405045,0.015981829907011483,1.0102493658642122,1.0161102224211302
14,0.05093727687009519,0.12848136631712725,1.052256890367643,1.1371002327286743
15,-0.09109443344856649,0.014726483779406191,0.9129314955590934,1.0148354526942225
16,0.0788113847338564,0.1667790413431821,1.0820002210629738,1.1814931753193192
17,-0.04196221230666464,-0.17919228514329508,0.9589060147342997,0.8359451441102821
18,-0.039838369904632465,-0.025981161366218926,0.9609447441916475,0.9743534449235765
19,-0.13166457777521534,0.19362246523843268,0.8766349886288417,1.2136380059187268
20,0.023903685220215506,-0.17274883701850163,1.0241916683449994,0.8413489040087154
21,-0.010465770708110778,-0.18535899108801562,0.9895888049122364,0.8308059783687198
22,0.07184882375710551,-0.050596023823672065,1.0744928939860972,0.9506626380278331
23,0.05078956538323118,0.1010843799609367,1.0521014714166688,1.106369993281684
24,0.021827459715036697,0.22629833486293938,1.022067421451864,1.2539497063944502
25,0.09942751983282894,-0.030048986440878042,1.1045384107099507,0.9703979960401098
26,-0.015277384584852286,0.08607981287233811,0.9848387226315027,1.08989331234966
27,0.01566074459242759,0.051544056392022725,1.0157840167234444,1.0528955720504125
28,0.03505232181436807,0.1447627107410515,1.0356738957193496,1.1557652870385966
29,-0.0912293368928928,0.12378157403971785,0.9128083462627273,1.1317686363477135
30,-0.12911414914356817,-0.1751742026749764,0.8788736371465068,0.8393107978472435
31,-9.30119613978958e-05,-0.014355082869353053,0.9999069923640804,0.9857474600755103
32,0.011699565688294972,-0.11816752734535729,1.0117682732952176,0.8885471841942072
33,0.11518752571766344,0.1194726391588473,1.1220838374205213,1.1269024106475414
34,0.01539872524147376,-0.10514245152307454,1.0155178965205172,0.9001962791212171
35,0.015755598602075784,-0.24421750002304676,1.0158803724801597,0.7833172442149449
36,-0.17140007697345874,-0.07980924477809312,0.8424844474100236,0.9232924524461779
37,-0.0941493518005453,0.03153241521112872,0.9101468200230811,1.0320348286803125
38,0.00357331918064685,-0.2664111764694937,1.0035797110968148,0.7661240505470452
39,-0.03322634090026243,0.07181664144769301,0.9673195908221447,1.0744583148797422
40,-0.0030528825878159208,0.05802659697253096,0.9969517727196575,1.059743181295743
